         ps       /tb_hybrid_control/HC_inst/i_vC    /tb_hybrid_control/HC_inst/z2       /tb_hybrid_control/HC_half_inst/z2                                          
          delta          /tb_hybrid_control/HC_inst/i_iC        /tb_hybrid_control/HC_inst/jump   /tb_hybrid_control/HC_half_inst/jump_1                             
                                        /tb_hybrid_control/HC_inst/z1       /tb_hybrid_control/HC_half_inst/z1    /tb_hybrid_control/HC_half_inst/sigma              
                                                                 /tb_hybrid_control/HC_inst/sigma              /tb_hybrid_control/HC_half_inst/jump_2                
          0  +0                                 x      x            x            x            x 0            x            x            x            x 0 
   25900000  +1                              7865  -2285         9831        -2285      2304662 0         9831        -2285      2304662      9826430 0 
   26000000  +1                              7790  -2531         9756        -2531      2550512 0         9756        -2531      2550512      9750938 0 
   26100000  +1                              7706  -2774         9672        -2774      2793344 0         9672        -2774      2793344      9666452 0 
   26200000  +1                              7615  -3015         9581        -3015      3034162 0         9581        -3015      3034162      9574970 0 
   26300000  +1                              7517  -3253         9483        -3253      3271966 0         9483        -3253      3271966      9476494 0 
   26400000  +1                              7411  -3487         9377        -3487      3505754 0         9377        -3487      3505754      9370026 0 
   26500000  +1                              7298  -3718         9264        -3718      3736528 0         9264        -3718      3736528      9256564 0 
   26600000  +1                              7177  -3946         9143        -3946      3964286 0         9143        -3946      3964286      9135108 0 
   26700000  +1                              7050  -4169         9016        -4169      4187032 0         9016        -4169      4187032      9007662 0 
   26800000  +1                              6915  -4388         8881        -4388      4405762 0         8881        -4388      4405762      8872224 0 
   26900000  +1                              6774  -4604         8740        -4604      4621480 0         8740        -4604      4621480      8730792 0 
   27000000  +1                              6626  -4814         8592        -4814      4831184 0         8592        -4814      4831184      8582372 0 
   27100000  +1                              6472  -5020         8438        -5020      5036876 0         8438        -5020      5036876      8427960 0 
   27200000  +1                              6311  -5221         8277        -5221      5237554 0         8277        -5221      5237554      8266558 0 
   27300000  +1                              6144  -5416         8110        -5416      5432220 0         8110        -5416      5432220      8099168 0 
   27400000  +1                              5970  -5607         7936        -5607      5622872 0         7936        -5607      5622872      7924786 0 
   27500000  +1                              5791  -5791         7757        -5791      5806514 0         7757        -5791      5806514      7745418 0 
   27600000  +1                              5607  -5970         7573        -5970      5985146 0         7573        -5970      5985146      7561060 0 
   27700000  +1                              5416  -6144         7382        -6144      6158764 0         7382        -6144      6158764      7369712 0 
   27800000  +1                              5221  -6311         7187        -6311      6325374 0         7187        -6311      6325374      7174378 0 
   27900000  +1                              5020  -6472         6986        -6472      6485972 0         6986        -6472      6485972      6973056 0 
   28000000  +1                              4814  -6626         6780        -6626      6639560 0         6780        -6626      6639560      6766748 0 
   28100000  +1                              4604  -6774         6570        -6774      6787140 0         6570        -6774      6787140      6556452 0 
   28200000  +1                              4388  -6915         6354        -6915      6927708 0         6354        -6915      6927708      6340170 0 
   28300000  +1                              4169  -7050         6135        -7050      7062270 0         6135        -7050      7062270      6120900 0 
   28400000  +1                              3946  -7177         5912        -7177      7188824 0         5912        -7177      7188824      5897646 0 
   28500000  +1                              3718  -7298         5684        -7298      7309368 0         5684        -7298      7309368      5669404 0 
   28600000  +1                              3487  -7411         5453        -7411      7421906 0         5453        -7411      7421906      5438178 0 
   28700000  +1                              3253  -7517         5219        -7517      7527438 0         5219        -7517      7527438      5203966 0 
   28800000  +1                              3015  -7615         4981        -7615      7624962 0         4981        -7615      7624962      4965770 0 
   28900000  +1                              2774  -7706         4740        -7706      7715480 0         4740        -7706      7715480      4724588 0 
   29000000  +1                              2531  -7790         4497        -7790      7798994 0         4497        -7790      7798994      4481420 0 
   29100000  +1                              2285  -7865         4251        -7865      7873502 0         4251        -7865      7873502      4235270 0 
   29200000  +1                              2037  -7933         4003        -7933      7941006 0         4003        -7933      7941006      3987134 0 
   29300000  +1                              1786  -7993         3752        -7993      8000504 0         3752        -7993      8000504      3736014 0 
   29400000  +1                              1534  -8045         3500        -8045      8052000 0         3500        -8045      8052000      3483910 0 
   29500000  +1                              1281  -8090         3247        -8090      8096494 0         3247        -8090      8096494      3230820 0 
   29600000  +1                              1026  -8126         2992        -8126      8131984 0         2992        -8126      8131984      2975748 0 
   29700000  +1                               770  -8154         2736        -8154      8159472 0         2736        -8154      8159472      2719692 0 
   29800000  +1                               514  -8174         2480        -8174      8178960 0         2480        -8174      8178960      2463652 0 
   29900000  +1                               257  -8186         2223        -8186      8190446 0         2223        -8186      8190446      2206628 0 
   30000000  +1                                 0  -8191         1966        -8191      8194932 0         1966        -8191      8194932      1949618 0 
   30100000  +1                              -257  -8186         1709        -8186      8189418 0         1709        -8186      8189418      1692628 0 
   30200000  +1                              -514  -8174         1452        -8174      8176904 0         1452        -8174      8176904      1435652 0 
   30300000  +1                              -770  -8154         1196        -8154      8156392 0         1196        -8154      8156392      1179692 0 
   30400000  +1                             -1026  -8126          940        -8126      8127880 0          940        -8126      8127880       923748 0 
   30500000  +1                             -1281  -8090          685        -8090      8091370 0          685        -8090      8091370       668820 0 
   30600000  +1                             -1534  -8045          432        -8045      8045864 0          432        -8045      8045864       415910 0 
   30700000  +1                             -1786  -7993          180        -7993      7993360 0          180        -7993      7993360       164014 0 
   30800000  +1                             -2037  -7933          -71        -7933      7932858 0          -71        -7933      7932858       -86866 0 
   30900000  +1                             -2285  -7865         -319        -7865      7864362 0         -319        -7865      7864362      -334730 0 
   31000000  +1                             -2531  -7790         -565        -7790      7788870 0         -565        -7790      7788870      -580580 0 
   31100000  +1                             -2774  -7706         -808        -7706      7704384 0         -808        -7706      7704384      -823412 0 
   31200000  +1                             -3015  -7615        -1049        -7615      7612902 0        -1049        -7615      7612902     -1064230 0 
   31300000  +1                             -3253  -7517        -1287        -7517      7514426 0        -1287        -7517      7514426     -1302034 0 
   31400000  +1                             -3487  -7411        -1521        -7411      7407958 0        -1521        -7411      7407958     -1535822 0 
   31500000  +1                             -3718  -7298        -1752        -7298      7294496 0        -1752        -7298      7294496     -1766596 0 
   31600000  +1                             -3946  -7177        -1980        -7177      7173040 0        -1980        -7177      7173040     -1994354 0 
   31700000  +1                             -4169  -7050        -2203        -7050      7045594 0        -2203        -7050      7045594     -2217100 0 
   31800000  +1                             -4388  -6915        -2422        -6915      6910156 0        -2422        -6915      6910156     -2435830 0 
   31900000  +1                             -4604  -6774        -2638        -6774      6768724 0        -2638        -6774      6768724     -2651548 0 
   32000000  +1                             -4814  -6626        -2848        -6626      6620304 0        -2848        -6626      6620304     -2861252 0 
   32100000  +1                             -5020  -6472        -3054        -6472      6465892 0        -3054        -6472      6465892     -3066944 0 
   32200000  +1                             -5221  -6311        -3255        -6311      6304490 0        -3255        -6311      6304490     -3267622 0 
   32300000  +1                             -5416  -6144        -3450        -6144      6137100 0        -3450        -6144      6137100     -3462288 0 
   32400000  +1                             -5607  -5970        -3641        -5970      5962718 0        -3641        -5970      5962718     -3652940 0 
   32500000  +1                             -5791  -5791        -3825        -5791      5783350 0        -3825        -5791      5783350     -3836582 0 
   32600000  +1                             -5970  -5607        -4004        -5607      5598992 0        -4004        -5607      5598992     -4015214 0 
   32700000  +1                             -6144  -5416        -4178        -5416      5407644 0        -4178        -5416      5407644     -4188832 0 
   32800000  +1                             -6311  -5221        -4345        -5221      5212310 0        -4345        -5221      5212310     -4355442 0 
   32900000  +1                             -6472  -5020        -4506        -5020      5010988 0        -4506        -5020      5010988     -4516040 0 
   33000000  +1                             -6626  -4814        -4660        -4814      4804680 0        -4660        -4814      4804680     -4669628 0 
   33100000  +1                             -6774  -4604        -4808        -4604      4594384 0        -4808        -4604      4594384     -4817208 0 
   33200000  +1                             -6915  -4388        -4949        -4388      4378102 0        -4949        -4388      4378102     -4957776 0 
   33300000  +1                             -7050  -4169        -5084        -4169      4158832 0        -5084        -4169      4158832     -5092338 0 
   33400000  +1                             -7177  -3946        -5211        -3946      3935578 0        -5211        -3946      3935578     -5218892 0 
   33500000  +1                             -7298  -3718        -5332        -3718      3707336 0        -5332        -3718      3707336     -5339436 0 
   33600000  +1                             -7411  -3487        -5445        -3487      3476110 0        -5445        -3487      3476110     -5451974 0 
   33700000  +1                             -7517  -3253        -5551        -3253      3241898 0        -5551        -3253      3241898     -5557506 0 
   33800000  +1                             -7615  -3015        -5649        -3015      3003702 0        -5649        -3015      3003702     -5655030 0 
   33900000  +1                             -7706  -2774        -5740        -2774      2762520 0        -5740        -2774      2762520     -5745548 0 
   34000000  +1                             -7790  -2531        -5824        -2531      2519352 0        -5824        -2531      2519352     -5829062 0 
   34100000  +1                             -7865  -2285        -5899        -2285      2273202 0        -5899        -2285      2273202     -5903570 0 
   34200000  +1                             -7933  -2037        -5967        -2037      2025066 0        -5967        -2037      2025066     -5971074 0 
   34300000  +1                             -7993  -1786        -6027        -1786      1773946 0        -6027        -1786      1773946     -6030572 0 
   34400000  +1                             -8045  -1534        -6079        -1534      1521842 0        -6079        -1534      1521842     -6082068 0 
   34500000  +1                             -8090  -1281        -6124        -1281      1268752 0        -6124        -1281      1268752     -6126562 0 
   34600000  +1                             -8126  -1026        -6160        -1026      1013680 0        -6160        -1026      1013680     -6162052 0 
   34700000  +1                             -8154   -770        -6188         -770       757624 0        -6188         -770       757624     -6189540 0 
   34800000  +1                             -8174   -514        -6208         -514       501584 0        -6208         -514       501584     -6209028 0 
   34900000  +1                             -8186   -257        -6220         -257       244560 0        -6220         -257       244560     -6220514 0 
   35000000  +1                             -8191      0        -6225            0       -12450 0        -6225            0       -12450     -6225000 0 
   35000000  +2                             -8191      0        -6225            0       -12450 1        -6225            0       -12450     -6225000 1 
   35010000  +2                             -8191      0       -10157            0       -20314 1       -10157            0        20314     10157000 1 
   35100000  +1                             -8186    257       -10152          257      -277304 1       -10152          257       277304     10151486 1 
   35200000  +1                             -8174    514       -10140          514      -534280 1       -10140          514       534280     10138972 1 
   35300000  +1                             -8154    770       -10120          770      -790240 1       -10120          770       790240     10118460 1 
   35400000  +1                             -8126   1026       -10092         1026     -1046184 1       -10092         1026      1046184     10089948 1 
   35500000  +1                             -8090   1281       -10056         1281     -1301112 1       -10056         1281      1301112     10053438 1 
   35600000  +1                             -8045   1534       -10011         1534     -1554022 1       -10011         1534      1554022     10007932 1 
   35700000  +1                             -7993   1786        -9959         1786     -1805918 1        -9959         1786      1805918      9955428 1 
   35800000  +1                             -7933   2037        -9899         2037     -2056798 1        -9899         2037      2056798      9894926 1 
   35900000  +1                             -7865   2285        -9831         2285     -2304662 1        -9831         2285      2304662      9826430 1 
   36000000  +1                             -7790   2531        -9756         2531     -2550512 1        -9756         2531      2550512      9750938 1 
   36100000  +1                             -7706   2774        -9672         2774     -2793344 1        -9672         2774      2793344      9666452 1 
   36200000  +1                             -7615   3015        -9581         3015     -3034162 1        -9581         3015      3034162      9574970 1 
   36300000  +1                             -7517   3253        -9483         3253     -3271966 1        -9483         3253      3271966      9476494 1 
   36400000  +1                             -7411   3487        -9377         3487     -3505754 1        -9377         3487      3505754      9370026 1 
   36500000  +1                             -7298   3718        -9264         3718     -3736528 1        -9264         3718      3736528      9256564 1 
   36600000  +1                             -7177   3946        -9143         3946     -3964286 1        -9143         3946      3964286      9135108 1 
   36700000  +1                             -7050   4169        -9016         4169     -4187032 1        -9016         4169      4187032      9007662 1 
   36800000  +1                             -6915   4388        -8881         4388     -4405762 1        -8881         4388      4405762      8872224 1 
   36900000  +1                             -6774   4604        -8740         4604     -4621480 1        -8740         4604      4621480      8730792 1 
   37000000  +1                             -6626   4814        -8592         4814     -4831184 1        -8592         4814      4831184      8582372 1 
   37100000  +1                             -6472   5020        -8438         5020     -5036876 1        -8438         5020      5036876      8427960 1 
   37200000  +1                             -6311   5221        -8277         5221     -5237554 1        -8277         5221      5237554      8266558 1 
   37300000  +1                             -6144   5416        -8110         5416     -5432220 1        -8110         5416      5432220      8099168 1 
   37400000  +1                             -5970   5607        -7936         5607     -5622872 1        -7936         5607      5622872      7924786 1 
   37500000  +1                             -5791   5791        -7757         5791     -5806514 1        -7757         5791      5806514      7745418 1 
   37600000  +1                             -5607   5970        -7573         5970     -5985146 1        -7573         5970      5985146      7561060 1 
   37700000  +1                             -5416   6144        -7382         6144     -6158764 1        -7382         6144      6158764      7369712 1 
   37800000  +1                             -5221   6311        -7187         6311     -6325374 1        -7187         6311      6325374      7174378 1 
   37900000  +1                             -5020   6472        -6986         6472     -6485972 1        -6986         6472      6485972      6973056 1 
   38000000  +1                             -4814   6626        -6780         6626     -6639560 1        -6780         6626      6639560      6766748 1 
   38100000  +1                             -4604   6774        -6570         6774     -6787140 1        -6570         6774      6787140      6556452 1 
   38200000  +1                             -4388   6915        -6354         6915     -6927708 1        -6354         6915      6927708      6340170 1 
   38300000  +1                             -4169   7050        -6135         7050     -7062270 1        -6135         7050      7062270      6120900 1 
   38400000  +1                             -3946   7177        -5912         7177     -7188824 1        -5912         7177      7188824      5897646 1 
   38500000  +1                             -3718   7298        -5684         7298     -7309368 1        -5684         7298      7309368      5669404 1 
   38600000  +1                             -3487   7411        -5453         7411     -7421906 1        -5453         7411      7421906      5438178 1 
   38700000  +1                             -3253   7517        -5219         7517     -7527438 1        -5219         7517      7527438      5203966 1 
   38800000  +1                             -3015   7615        -4981         7615     -7624962 1        -4981         7615      7624962      4965770 1 
   38900000  +1                             -2774   7706        -4740         7706     -7715480 1        -4740         7706      7715480      4724588 1 
   39000000  +1                             -2531   7790        -4497         7790     -7798994 1        -4497         7790      7798994      4481420 1 
   39100000  +1                             -2285   7865        -4251         7865     -7873502 1        -4251         7865      7873502      4235270 1 
   39200000  +1                             -2037   7933        -4003         7933     -7941006 1        -4003         7933      7941006      3987134 1 
   39300000  +1                             -1786   7993        -3752         7993     -8000504 1        -3752         7993      8000504      3736014 1 
   39400000  +1                             -1534   8045        -3500         8045     -8052000 1        -3500         8045      8052000      3483910 1 
   39500000  +1                             -1281   8090        -3247         8090     -8096494 1        -3247         8090      8096494      3230820 1 
   39600000  +1                             -1026   8126        -2992         8126     -8131984 1        -2992         8126      8131984      2975748 1 
   39700000  +1                              -770   8154        -2736         8154     -8159472 1        -2736         8154      8159472      2719692 1 
   39800000  +1                              -514   8174        -2480         8174     -8178960 1        -2480         8174      8178960      2463652 1 
   39900000  +1                              -257   8186        -2223         8186     -8190446 1        -2223         8186      8190446      2206628 1 
   40000000  +1                                 0   8191        -1966         8191     -8194932 1        -1966         8191      8194932      1949618 1 
