         ps       /tb_hybrid_control/HC_inst/i_vC    /tb_hybrid_control/HC_inst/z2       /tb_hybrid_control/HC_half_inst/z2                                          
          delta          /tb_hybrid_control/HC_inst/i_iC        /tb_hybrid_control/HC_inst/jump   /tb_hybrid_control/HC_half_inst/jump_1                             
                                        /tb_hybrid_control/HC_inst/z1       /tb_hybrid_control/HC_half_inst/z1    /tb_hybrid_control/HC_half_inst/sigma              
                                                                 /tb_hybrid_control/HC_inst/sigma              /tb_hybrid_control/HC_half_inst/jump_2                
          0  +0                                 x      x            x            x            x 1            x            x            x            x 1 
   27900000  +1                              4708  -3088         6674        -3088      6890976 0         6674        -3088      6890976      2564588 0 
   28000000  +1                              4612  -3275         6578        -3275      6956162 0         6578        -3275      6956162      2364780 0 
   28100000  +1                              4511  -3457         6477        -3457      7014278 0         6477        -3457      7014278      2164942 0 
   28200000  +1                              4405  -3634         6371        -3634      7065324 0         6371        -3634      7065324      1965074 0 
   28300000  +1                              4293  -3806         6259        -3806      7108596 0         6259        -3806      7108596      1764466 0 
   28400000  +1                              4177  -3972         6143        -3972      7144792 0         6143        -3972      7144792      1565242 0 
   28500000  +1                              4055  -4132         6021        -4132      7172504 0         6021        -4132      7172504      1365982 0 
   28600000  +1                              3929  -4287         5895        -4287      7193850 0         5895        -4287      7193850      1167402 0 
   28700000  +1                              3798  -4437         5764        -4437      7208126 0         5764        -4437      7208126       968792 0 
   28800000  +1                              3663  -4580         5629        -4580      7214616 0         5629        -4580      7214616       772270 0 
   28900000  +1                              3523  -4717         5489        -4717      7213326 0         5489        -4717      7213326       576422 0 
   29000000  +1                              3380  -4849         5346        -4849      7206374 0         5346        -4849      7206374       381964 0 
   29100000  +1                              3232  -4974         5198        -4974      7190932 0         5198        -4974      7190932       188884 0 
   29200000  +1                              3081  -5094         5047        -5094      7169828 0         5047        -5094      7169828        -2806 0 
   29300000  +1                              2927  -5207         4893        -5207      7141642 0         4893        -5207      7141642      -191698 0 
   29400000  +1                              2769  -5313         4735        -5313      7105670 0         4735        -5313      7105670      -378502 0 
   29500000  +1                              2608  -5414         4574        -5414      7064036 0         4574        -5414      7064036      -563916 0 
   29600000  +1                              2444  -5508         4410        -5508      7015320 0         4410        -5508      7015320      -746532 0 
   29700000  +1                              2277  -5596         4243        -5596      6960232 0         4243        -5596      6960232      -927054 0 
   29800000  +1                              2108  -5677         4074        -5677      6898766 0         4074        -5677      6898766     -1104068 0 
   29900000  +1                              1937  -5752         3903        -5752      6831632 0         3903        -5752      6831632     -1278278 0 
   30000000  +1                              1763  -5821         3729        -5821      6758126 0         3729        -5821      6758126     -1450394 0 
   30100000  +1                              1588  -5883         3554        -5883      6678946 0         3554        -5883      6678946     -1618292 0 
   30200000  +1                              1410  -5939         3376        -5939      6593394 0         3376        -5939      6593394     -1784096 0 
   30300000  +1                              1231  -5989         3197        -5989      6502878 0         3197        -5989      6502878     -1946386 0 
   30400000  +1                              1051  -6032         3017        -6032      6406688 0         3017        -6032      6406688     -2104458 0 
   30500000  +1                               869  -6068         2835        -6068      6304120 0         2835        -6068      6304120     -2259022 0 
   30600000  +1                               687  -6099         2653        -6099      6198002 0         2653        -6099      6198002     -2410066 0 
   30700000  +1                               504  -6123         2470        -6123      6086210 0         2470        -6123      6086210     -2556892 0 
   30800000  +1                               320  -6140         2286        -6140      5968744 0         2286        -6140      5968744     -2699500 0 
   30900000  +1                               135  -6152         2101        -6152      5847024 0         2101        -6152      5847024     -2839298 0 
   31000000  +1                               -49  -6157         1917        -6157      5721038 0         1917        -6157      5721038     -2973458 0 
   31100000  +1                              -233  -6157         1733        -6157      5591502 0         1733        -6157      5591502     -3104098 0 
   31200000  +1                              -418  -6150         1548        -6150      5456292 0         1548        -6150      5456292     -3230520 0 
   31300000  +1                              -602  -6137         1364        -6137      5317526 0         1364        -6137      5317526     -3352008 0 
   31400000  +1                              -786  -6118         1180        -6118      5174500 0         1180        -6118      5174500     -3469272 0 
   31500000  +1                              -969  -6094          997        -6094      5028628 0          997        -6094      5028628     -3582306 0 
   31600000  +1                             -1152  -6063          814        -6063      4877786 0          814        -6063      4877786     -3690412 0 
   31700000  +1                             -1333  -6027          633        -6027      4724802 0          633        -6027      4724802     -3793578 0 
   31800000  +1                             -1513  -5986          453        -5986      4568972 0          453        -5986      4568972     -3892514 0 
   31900000  +1                             -1692  -5939          274        -5939      4409586 0          274        -5939      4409586     -3986516 0 
   32000000  +1                             -1870  -5886           96        -5886      4246644 0           96        -5886      4246644     -4075584 0 
   32100000  +1                             -2045  -5828          -79        -5828      4082264 0          -79        -5828      4082264     -4159002 0 
   32200000  +1                             -2219  -5766         -253        -5766      3915748 0         -253        -5766      3915748     -4238894 0 
   32300000  +1                             -2391  -5698         -425        -5698      3746380 0         -425        -5698      3746380     -4313142 0 
   32400000  +1                             -2561  -5625         -595        -5625      3574870 0         -595        -5625      3574870     -4382450 0 
   32500000  +1                             -2729  -5547         -763        -5547      3401218 0         -763        -5547      3401218     -4446818 0 
   32600000  +1                             -2894  -5464         -928        -5464      3226128 0         -928        -5464      3226128     -4505536 0 
   32700000  +1                             -3057  -5377        -1091        -5377      3049606 0        -1091        -5377      3049606     -4560018 0 
   32800000  +1                             -3217  -5286        -1251        -5286      2872356 0        -1251        -5286      2872356     -4609554 0 
   32900000  +1                             -3374  -5190        -1408        -5190      2693668 0        -1408        -5190      2693668     -4653440 0 
   33000000  +1                             -3528  -5090        -1562        -5090      2514252 0        -1562        -5090      2514252     -4692380 0 
   33100000  +1                             -3679  -4986        -1713        -4986      2334108 0        -1713        -4986      2334108     -4726374 0 
   33200000  +1                             -3827  -4878        -1861        -4878      2153236 0        -1861        -4878      2153236     -4755422 0 
   33300000  +1                             -3972  -4767        -2006        -4767      1972346 0        -2006        -4767      1972346     -4780228 0 
   33400000  +1                             -4113  -4652        -2147        -4652      1791432 0        -2147        -4652      1791432     -4799378 0 
   33500000  +1                             -4251  -4533        -2285        -4533      1609790 0        -2285        -4533      1609790     -4813582 0 
   33600000  +1                             -4385  -4411        -2419        -4411      1428834 0        -2419        -4411      1428834     -4822834 0 
   33700000  +1                             -4516  -4286        -2550        -4286      1247860 0        -2550        -4286      1247860     -4827844 0 
   33800000  +1                             -4642  -4158        -2676        -4158      1068276 0        -2676        -4158      1068276     -4827192 0 
   33900000  +1                             -4765  -4027        -2799        -4027       888674 0        -2799        -4027       888674     -4822298 0 
   34000000  +1                             -4884  -3893        -2918        -3893       709758 0        -2918        -3893       709758     -4812452 0 
   34100000  +1                             -4999  -3757        -3033        -3757       532238 0        -3033        -3757       532238     -4798358 0 
   34200000  +1                             -5109  -3619        -3143        -3619       356818 0        -3143        -3619       356818     -4779306 0 
   34300000  +1                             -5216  -3478        -3250        -3478       181380 0        -3250        -3478       181380     -4756012 0 
   34400000  +1                             -5254  -3413        -3288        -3413       108478 0        -3288        -3413       108478     -4737232 0 
   34500000  +1                             -5352  -3141        -3386        -3141      -153634 0        -3386        -3141      -153634     -4615324 0 
   34500000  +2                             -5352  -3141        -3386        -3141      -153634 1        -3386        -3141      -153634     -4615324 1 
   34510000  +2                             -5352  -3141        -7318        -3141     -2921762 1        -7318        -3141      2921762      7407044 1 
   34600000  +1                             -5443  -2868        -7409        -2868     -3179656 1        -7409        -2868      3179656      7279462 1 
   34700000  +1                             -5525  -2595        -7491        -2595     -3431214 1        -7491        -2595      3431214      7145490 1 
   34800000  +1                             -5598  -2322        -7564        -2322     -3676436 1        -7564        -2322      3676436      7005128 1 
   34900000  +1                             -5664  -2050        -7630        -2050     -3916020 1        -7630        -2050      3916020      6860500 1 
   35000000  +1                             -5721  -1778        -7687        -1778     -4149268 1        -7687        -1778      4149268      6709482 1 
   35100000  +1                             -5771  -1507        -7737        -1507     -4376878 1        -7737        -1507      4376878      6554198 1 
   35200000  +1                             -5812  -1238        -7778        -1238     -4596732 1        -7778        -1238      4596732      6393932 1 
   35300000  +1                             -5845   -970        -7811         -970     -4810244 1        -7811         -970      4810244      6228690 1 
   35400000  +1                             -5870   -703        -7836         -703     -5017414 1        -7836         -703      5017414      6058472 1 
   35500000  +1                             -5887   -439        -7853         -439     -5216822 1        -7853         -439      5216822      5884686 1 
   35600000  +1                             -5896   -176        -7862         -176     -5409888 1        -7862         -176      5409888      5705924 1 
   35700000  +1                             -5898     83        -7864           83     -5595186 1        -7864           83      5595186      5525008 1 
   35800000  +1                             -5892    340        -7858          340     -5773432 1        -7858          340      5773432      5339820 1 
   35900000  +1                             -5877    595        -7843          595     -5943922 1        -7843          595      5943922      5149650 1 
   36000000  +1                             -5856    846        -7822          846     -6107348 1        -7822          846      6107348      4958036 1 
   36100000  +1                             -5827   1094        -7793         1094     -6263012 1        -7793         1094      6263012      4762854 1 
   36200000  +1                             -5790   1339        -7756         1339     -6410914 1        -7756         1339      6410914      4564104 1 
   36300000  +1                             -5746   1580        -7712         1580     -6551048 1        -7712         1580      6551048      4363200 1 
   36400000  +1                             -5695   1817        -7661         1817     -6683414 1        -7661         1817      6683414      4160142 1 
   36500000  +1                             -5637   2049        -7603         2049     -6807302 1        -7603         2049      6807302      3955634 1 
   36600000  +1                             -5572   2278        -7538         2278     -6924132 1        -7538         2278      6924132      3748268 1 
   36700000  +1                             -5501   2502        -7467         2502     -7033188 1        -7467         2502      7033188      3540162 1 
   36800000  +1                             -5422   2721        -7388         2721     -7133062 1        -7388         2721      7133062      3329896 1 
   36900000  +1                             -5338   2935        -7304         2935     -7225866 1        -7304         2935      7225866      3119600 1 
   37000000  +1                             -5246   3145        -7212         3145     -7310198 1        -7212         3145      7310198      2906440 1 
   37100000  +1                             -5149   3349        -7115         3349     -7386750 1        -7115         3349      7386750      2693954 1 
   37200000  +1                             -5045   3548        -7011         3548     -7454824 1        -7011         3548      7454824      2480018 1 
   37300000  +1                             -4936   3742        -6902         3742     -7515828 1        -6902         3742      7515828      2266052 1 
   37400000  +1                             -4821   3930        -6787         3930     -7568348 1        -6787         3930      7568348      2052050 1 
   37500000  +1                             -4700   4112        -6666         4112     -7612384 1        -6666         4112      7612384      1838012 1 
   37600000  +1                             -4574   4288        -6540         4288     -7648640 1        -6540         4288      7648640      1624648 1 
   37700000  +1                             -4443   4459        -6409         4459     -7677826 1        -6409         4459      7677826      1411254 1 
   37800000  +1                             -4307   4623        -6273         4623     -7698522 1        -6273         4623      7698522      1199238 1 
   37900000  +1                             -4166   4781        -6132         4781     -7711438 1        -6132         4781      7711438       987896 1 
   38000000  +1                             -4020   4933        -5986         4933     -7716574 1        -5986         4933      7716574       777228 1 
   38100000  +1                             -3870   5078        -5836         5078     -7713924 1        -5836         5078      7713924       568648 1 
   38200000  +1                             -3715   5218        -5681         5218     -7704204 1        -5681         5218      7704204       360038 1 
   38300000  +1                             -3557   5350        -5523         5350     -7686692 1        -5523         5350      7686692       154930 1 
   38400000  +1                             -3394   5476        -5360         5476     -7661400 1        -5360         5476      7661400       -49504 1 
   38500000  +1                             -3228   5596        -5194         5596     -7629736 1        -5194         5596      7629736      -251844 1 
   38600000  +1                             -3059   5708        -5025         5708     -7590280 1        -5025         5708      7590280      -450682 1 
   38700000  +1                             -2886   5814        -4852         5814     -7543748 1        -4852         5814      7543748      -648136 1 
   38800000  +1                             -2710   5913        -4676         5913     -7490134 1        -4676         5913      7490134      -842792 1 
   38900000  +1                             -2531   6006        -4497         6006     -7430148 1        -4497         6006      7430148     -1035354 1 
   39000000  +1                             -2349   6091        -4315         6091     -7362370 1        -4315         6091      7362370     -1224414 1 
   39100000  +1                             -2165   6170        -4131         6170     -7288924 1        -4131         6170      7288924     -1410670 1 
   39200000  +1                             -1979   6242        -3945         6242     -7209100 1        -3945         6242      7209100     -1593418 1 
   39300000  +1                             -1791   6307        -3757         6307     -7122898 1        -3757         6307      7122898     -1772658 1 
   39400000  +1                             -1601   6365        -3567         6365     -7030318 1        -3567         6365      7030318     -1948390 1 
   39500000  +1                             -1409   6416        -3375         6416     -6931360 1        -3375         6416      6931360     -2120614 1 
   39600000  +1                             -1216   6461        -3182         6461     -6827438 1        -3182         6461      6827438     -2289324 1 
   39700000  +1                             -1022   6498        -2988         6498     -6717132 1        -2988         6498      6717132     -2453112 1 
   39800000  +1                              -826   6529        -2792         6529     -6601158 1        -2792         6529      6601158     -2614096 1 
   39900000  +1                              -630   6553        -2596         6553     -6480214 1        -2596         6553      6480214     -2770152 1 
   40000000  +1                              -433   6571        -2399         6571     -6354306 1        -2399         6571      6354306     -2922694 1 
   40100000  +1                              -236   6582        -2202         6582     -6223428 1        -2202         6582      6223428     -3070308 1 
   40200000  +1                               -38   6586        -2004         6586     -6086876 1        -2004         6586      6086876     -3213704 1 
   40300000  +1                               158   6583        -1808         6583     -5946762 1        -1808         6583      5946762     -3350752 1 
   40400000  +1                               356   6575        -1610         6575     -5801690 1        -1610         6575      5801690     -3485700 1 
   40500000  +1                               553   6560        -1413         6560     -5652352 1        -1413         6560      5652352     -3615010 1 
   40600000  +1                               749   6538        -1217         6538     -5498748 1        -1217         6538      5498748     -3738682 1 
   40700000  +1                               945   6510        -1021         6510     -5340884 1        -1021         6510      5340884     -3858130 1 
   40800000  +1                              1140   6476         -826         6476     -5179464 1         -826         6476      5179464     -3972644 1 
   40900000  +1                              1334   6437         -632         6437     -5015198 1         -632         6437      5015198     -4082928 1 
   41000000  +1                              1526   6391         -440         6391     -4847370 1         -440         6391      4847370     -4186864 1 
   41100000  +1                              1717   6339         -249         6339     -4675986 1         -249         6339      4675986     -4285866 1 
   41200000  +1                              1907   6282          -59         6282     -4501756 1          -59         6282      4501756     -4380638 1 
   41300000  +1                              2094   6219          128         6219     -4325378 1          128         6219      4325378     -4469056 1 
   41400000  +1                              2280   6150          314         6150     -4145444 1          314         6150      4145444     -4552540 1 
   41500000  +1                              2463   6076          497         6076     -3964072 1          497         6076      3964072     -4630374 1 
   41600000  +1                              2644   5997          678         5997     -3780558 1          678         5997      3780558     -4703268 1 
   41700000  +1                              2823   5913          857         5913     -3594902 1          857         5913      3594902     -4771222 1 
   41800000  +1                              2999   5823         1033         5823     -3407098 1         1033         5823      3407098     -4832822 1 
   41900000  +1                              3172   5729         1206         5729     -3218566 1         1206         5729      3218566     -4889476 1 
   42000000  +1                              3343   5630         1377         5630     -3027892 1         1377         5630      3027892     -4941190 1 
   42100000  +1                              3510   5527         1544         5527     -2837194 1         1544         5527      2837194     -4987248 1 
   42200000  +1                              3674   5419         1708         5419     -2645058 1         1708         5419      2645058     -5027656 1 
   42300000  +1                              3835   5307         1869         5307     -2452194 1         1869         5307      2452194     -5063118 1 
   42400000  +1                              3993   5190         2027         5190     -2257892 1         2027         5190      2257892     -5092930 1 
   42500000  +1                              4147   5070         2181         5070     -2064276 1         2181         5070      2064276     -5117790 1 
   42600000  +1                              4297   4946         2331         4946     -1870636 1         2331         4946      1870636     -5136994 1 
   42700000  +1                              4443   4818         2477         4818     -1676972 1         2477         4818      1676972     -5150542 1 
   42800000  +1                              4586   4687         2620         4687     -1483290 1         2620         4687      1483290     -5159848 1 
   42900000  +1                              4724   4553         2758         4553     -1290998 1         2758         4553      1290998     -5163492 1 
   43000000  +1                              4859   4415         2893         4415     -1097978 1         2893         4415      1097978     -5162190 1 
   43100000  +1                              4989   4274         3023         4274      -906348 1         3023         4274       906348     -5155226 1 
   43200000  +1                              5115   4131         3149         4131      -716114 1         3149         4131       716114     -5144014 1 
   43300000  +1                              5237   3985         3271         3985      -526566 1         3271         3985       526566     -5127850 1 
   43400000  +1                              5355   3836         3389         3836      -337704 1         3389         3836       337704     -5106734 1 
   43500000  +1                              5467   3685         3501         3685      -151646 1         3501         3685       151646     -5079950 1 
   43600000  +1                              5533   3520         3567         3520        11968 1         3567         3520       -11968     -5010650 1 
   43600000  +2                              5533   3520         3567         3520        11968 0         3567         3520       -11968     -5010650 0 
   43610000  +2                              5533   3520         7499         3520      2780096 0         7499         3520      2780096      7802370 0 
   43700000  +1                              5634   3237         7600         3237      3052130 0         7600         3237      3052130      7674848 0 
   43800000  +1                              5727   2954         7693         2954      3318532 0         7693         2954      3318532      7541646 0 
   43900000  +1                              5812   2671         7778         2671      3579302 0         7778         2671      3579302      7402764 0 
   44000000  +1                              5888   2388         7854         2388      3833736 0         7854         2388      3833736      7257492 0 
   44100000  +1                              5955   2105         7921         2105      4081834 0         7921         2105      4081834      7105830 0 
   44200000  +1                              6014   1823         7980         1823      4323590 0         7980         1823      4323590      6949192 0 
   44300000  +1                              6064   1542         8030         1542      4558300 0         8030         1542      4558300      6786868 0 
   44400000  +1                              6106   1263         8072         1263      4785958 0         8072         1263      4785958      6620272 0 
   44500000  +1                              6140    985         8106          985      5007274 0         8106          985      5007274      6448700 0 
   44600000  +1                              6166    708         8132          708      5222248 0         8132          708      5222248      6272152 0 
   44700000  +1                              6183    434         8149          434      5428756 0         8149          434      5428756      6091326 0 
   44800000  +1                              6192    162         8158          162      5628212 0         8158          162      5628212      5906228 0 
   44900000  +1                              6193   -107         8159         -107      5819906 0         8159         -107      5819906      5717562 0 
   45000000  +1                              6185   -373         8151         -373      6003134 0         8151         -373      6003134      5524618 0 
   45100000  +1                              6170   -637         8136         -637      6180014 0         8136         -637      6180014      5328112 0 
   45200000  +1                              6147   -898         8113         -898      6349132 0         8113         -898      6349132      5128038 0 
   45300000  +1                              6116  -1155         8082        -1155      6509778 0         8082        -1155      6509778      4925100 0 
   45400000  +1                              6078  -1408         8044        -1408      6662656 0         8044        -1408      6662656      4720008 0 
   45500000  +1                              6032  -1658         7998        -1658      6807772 0         7998        -1658      6807772      4511348 0 
   45600000  +1                              5978  -1903         7944        -1903      6943706 0         7944        -1903      6943706      4300528 0 
   45700000  +1                              5918  -2145         7884        -2145      7073286 0         7884        -2145      7073286      4087560 0 
   45800000  +1                              5850  -2381         7816        -2381      7192974 0         7816        -2381      7192974      3873136 0 
   45900000  +1                              5775  -2613         7741        -2613      7304894 0         7741        -2613      7304894      3656558 0 
   46000000  +1                              5693  -2840         7659        -2840      7408336 0         7659        -2840      7408336      3438530 0 
   46100000  +1                              5604  -3062         7570        -3062      7503300 0         7570        -3062      7503300      3219052 0 
   46200000  +1                              5509  -3279         7475        -3279      7590490 0         7475        -3279      7590490      2998834 0 
   46300000  +1                              5408  -3491         7374        -3491      7669906 0         7374        -3491      7669906      2777876 0 
   46400000  +1                              5300  -3697         7266        -3697      7740134 0         7266        -3697      7740134      2556172 0 
   46500000  +1                              5186  -3897         7152        -3897      7801878 0         7152        -3897      7801878      2334432 0 
   46600000  +1                              5066  -4092         7032        -4092      7855848 0         7032        -4092      7855848      2111952 0 
   46700000  +1                              4940  -4280         6906        -4280      7900624 0         6906        -4280      7900624      1890140 0 
   46800000  +1                              4809  -4463         6775        -4463      7938330 0         6775        -4463      7938330      1668298 0 
   46900000  +1                              4673  -4639         6639        -4639      7967546 0         6639        -4639      7967546      1447834 0 
   47000000  +1                              4531  -4809         6497        -4809      7988278 0         6497        -4809      7988278      1227334 0 
   47100000  +1                              4384  -4973         6350        -4973      8001230 0         6350        -4973      8001230      1007508 0 
   47200000  +1                              4232  -5130         6198        -5130      8005692 0         6198        -5130      8005692       789060 0 
   47300000  +1                              4076  -5280         6042        -5280      8002368 0         6042        -5280      8002368       572700 0 
   47400000  +1                              3916  -5424         5882        -5424      7991968 0         5882        -5424      7991968       357724 0 
   47500000  +1                              3751  -5561         5717        -5561      7973078 0         5717        -5561      7973078       144126 0 
   47600000  +1                              3582  -5691         5548        -5691      7946402 0         5548        -5691      7946402       -67384 0 
   47700000  +1                              3409  -5815         5375        -5815      7912650 0         5375        -5815      7912650      -277510 0 
   47800000  +1                              3233  -5931         5199        -5931      7871106 0         5199        -5931      7871106      -484134 0 
   47900000  +1                              3054  -6040         5020        -6040      7822480 0         5020        -6040      7822480      -687960 0 
   48000000  +1                              2871  -6143         4837        -6143      7766778 0         4837        -6143      7766778      -890402 0 
   48100000  +1                              2685  -6238         4651        -6238      7703284 0         4651        -6238      7703284     -1089342 0 
   48200000  +1                              2497  -6326         4463        -6326      7633412 0         4463        -6326      7633412     -1284774 0 
   48300000  +1                              2306  -6407         4272        -6407      7556458 0         4272        -6407      7556458     -1477408 0 
   48400000  +1                              2112  -6481         4078        -6481      7472422 0         4078        -6481      7472422     -1667244 0 
   48500000  +1                              1917  -6548         3883        -6548      7382712 0         3883        -6548      7382712     -1852862 0 
   48600000  +1                              1719  -6608         3685        -6608      7285920 0         3685        -6608      7285920     -2035682 0 
   48700000  +1                              1520  -6661         3486        -6661      7183454 0         3486        -6661      7183454     -2214284 0 
   48800000  +1                              1320  -6706         3286        -6706      7074604 0         3286        -6706      7074604     -2387964 0 
   48900000  +1                              1118  -6745         3084        -6745      6960086 0         3084        -6745      6960086     -2558840 0 
   49000000  +1                               915  -6776         2881        -6776      6839184 0         2881        -6776      6839184     -2724794 0 
   49100000  +1                               711  -6801         2677        -6801      6713318 0         2677        -6801      6713318     -2887234 0 
   49200000  +1                               507  -6818         2473        -6818      6581772 0         2473        -6818      6581772     -3044042 0 
   49300000  +1                               302  -6829         2268        -6829      6445262 0         2268        -6829      6445262     -3197336 0 
   49400000  +1                                97  -6833         2063        -6833      6303782 0         2063        -6833      6303782     -3345702 0 
   49500000  +1                              -107  -6830         1859        -6830      6158036 0         1859        -6830      6158036     -3488430 0 
   49600000  +1                              -311  -6820         1655        -6820      6007320 0         1655        -6820      6007320     -3626230 0 
   49700000  +1                              -516  -6804         1450        -6804      5851640 0         1450        -6804      5851640     -3760516 0 
   49800000  +1                              -720  -6781         1246        -6781      5691694 0         1246        -6781      5691694     -3889164 0 
   49900000  +1                              -923  -6752         1043        -6752      5528192 0         1043        -6752      5528192     -4012878 0 
   50000000  +1                             -1125  -6716          841        -6716      5360424 0          841        -6716      5360424     -4130954 0 
   50100000  +1                             -1325  -6674          641        -6674      5189804 0          641        -6674      5189804     -4243386 0 
   50200000  +1                             -1525  -6626          441        -6626      5014924 0          441        -6626      5014924     -4351594 0 
   50300000  +1                             -1723  -6572          243        -6572      4837192 0          243        -6572      4837192     -4454158 0 
   50400000  +1                             -1919  -6512           47        -6512      4656608 0           47        -6512      4656608     -4551078 0 
   50500000  +1                             -2114  -6446         -148        -6446      4472468 0         -148        -6446      4472468     -4643064 0 
   50600000  +1                             -2306  -6375         -340        -6375      4286890 0         -340        -6375      4286890     -4729400 0 
   50700000  +1                             -2496  -6298         -530        -6298      4098460 0         -530        -6298      4098460     -4810092 0 
   50800000  +1                             -2684  -6215         -718        -6215      3907178 0         -718        -6215      3907178     -4885140 0 
   50900000  +1                             -2869  -6127         -903        -6127      3714458 0         -903        -6127      3714458     -4954538 0 
   51000000  +1                             -3052  -6034        -1086        -6034      3519596 0        -1086        -6034      3519596     -5018996 0 
   51100000  +1                             -3231  -5936        -1265        -5936      3324000 0        -1265        -5936      3324000     -5077094 0 
   51200000  +1                             -3408  -5833        -1442        -5833      3126262 0        -1442        -5833      3126262     -5130252 0 
   51300000  +1                             -3581  -5725        -1615        -5725      2927790 0        -1615        -5725      2927790     -5177050 0 
   51400000  +1                             -3751  -5613        -1785        -5613      2728590 0        -1785        -5613      2728590     -5218902 0 
   51500000  +1                             -3918  -5496        -1952        -5496      2527952 0        -1952        -5496      2527952     -5255104 0 
   51600000  +1                             -4081  -5376        -2115        -5376      2328000 0        -2115        -5376      2328000     -5286354 0 
   51700000  +1                             -4240  -5250        -2274        -5250      2126604 0        -2274        -5250      2126604     -5310540 0 
   51800000  +1                             -4396  -5121        -2430        -5121      1925190 0        -2430        -5121      1925190     -5330484 0 
   51900000  +1                             -4548  -4989        -2582        -4989      1724462 0        -2582        -4989      1724462     -5345476 0 
   52000000  +1                             -4695  -4852        -2729        -4852      1523704 0        -2729        -4852      1523704     -5353398 0 
   52100000  +1                             -4839  -4712        -2873        -4712      1322928 0        -2873        -4712      1322928     -5357078 0 
   52200000  +1                             -4978  -4569        -3012        -4569      1123542 0        -3012        -4569      1123542     -5355096 0 
   52300000  +1                             -5113  -4423        -3147        -4423       924842 0        -3147        -4423       924842     -5348162 0 
   52400000  +1                             -5243  -4274        -3277        -4274       727532 0        -3277        -4274       727532     -5335566 0 
   52500000  +1                             -5369  -4122        -3403        -4122       530908 0        -3403        -4122       530908     -5318018 0 
   52600000  +1                             -5491  -3968        -3525        -3968       335680 0        -3525        -3968       335680     -5296222 0 
   52700000  +1                             -5600  -3821        -3634        -3821       154574 0        -3634        -3821       154574     -5270124 0 
   52800000  +1                             -5649  -3701        -3683        -3701        34878 0        -3683        -3701        34878     -5220434 0 
   52900000  +1                             -5756  -3413        -3790        -3413      -244930 0        -3790        -3413      -244930     -5093652 0 
   52900000  +2                             -5756  -3413        -3790        -3413      -244930 1        -3790        -3413      -244930     -5093652 1 
   52910000  +2                             -5756  -3413        -7722        -3413     -3013058 1        -7722        -3413      3013058      7885372 1 
   53000000  +1                             -5854  -3124        -7820        -3124     -3287240 1        -7820        -3124      3287240      7751496 1 
   53100000  +1                             -5943  -2835        -7909        -2835     -3555086 1        -7909        -2835      3555086      7611230 1 
   53200000  +1                             -6024  -2546        -7990        -2546     -3817300 1        -7990        -2546      3817300      7465284 1 
   53300000  +1                             -6096  -2257        -8062        -2257     -4073178 1        -8062        -2257      4073178      7312948 1 
   53400000  +1                             -6159  -1969        -8125        -1969     -4322010 1        -8125        -1969      4322010      7154926 1 
   53500000  +1                             -6214  -1682        -8180        -1682     -4564500 1        -8180        -1682      4564500      6991928 1 
   53600000  +1                             -6260  -1396        -8226        -1396     -4799944 1        -8226        -1396      4799944      6823244 1 
   53700000  +1                             -6298  -1112        -8264        -1112     -5028336 1        -8264        -1112      5028336      6650288 1 
   53800000  +1                             -6327   -829        -8293         -829     -5249682 1        -8293         -829      5249682      6471646 1 
   53900000  +1                             -6348   -548        -8314         -548     -5463976 1        -8314         -548      5463976      6288732 1 
   54000000  +1                             -6360   -269        -8326         -269     -5670514 1        -8326         -269      5670514      6100836 1 
   54100000  +1                             -6364      6        -8330            6     -5868580 1        -8330            6      5868580      5910076 1 
   54200000  +1                             -6359    279        -8325          279     -6058890 1        -8325          279      6058890      5714334 1 
   54300000  +1                             -6347    550        -8313          550     -6242852 1        -8313          550      6242852      5515030 1 
   54400000  +1                             -6326    817        -8292          817     -6417638 1        -8292          817      6417638      5312152 1 
   54500000  +1                             -6298   1081        -8264         1081     -6585366 1        -8264         1081      6585366      5106416 1 
   54600000  +1                             -6262   1341        -8228         1341     -6744622 1        -8228         1341      6744622      4897816 1 
   54700000  +1                             -6218   1598        -8184         1598     -6896116 1        -8184         1598      6896116      4685648 1 
   54800000  +1                             -6166   1850        -8132         1850     -7038428 1        -8132         1850      7038428      4471320 1 
   54900000  +1                             -6107   2098        -8073         2098     -7172972 1        -8073         2098      7172972      4254838 1 
   55000000  +1                             -6040   2341        -8006         2341     -7298334 1        -8006         2341      7298334      4036196 1 
   55100000  +1                             -5966   2580        -7932         2580     -7415928 1        -7932         2580      7415928      3815400 1 
   55200000  +1                             -5885   2813        -7851         2813     -7524334 1        -7851         2813      7524334      3593858 1 
   55300000  +1                             -5797   3042        -7763         3042     -7624972 1        -7763         3042      7624972      3370162 1 
   55400000  +1                             -5703   3266        -7669         3266     -7717836 1        -7669         3266      7717836      3145726 1 
   55500000  +1                             -5601   3484        -7567         3484     -7800808 1        -7567         3484      7800808      2919834 1 
   55600000  +1                             -5494   3696        -7460         3696     -7876000 1        -7460         3696      7876000      2694616 1 
   55700000  +1                             -5380   3903        -7346         3903     -7942714 1        -7346         3903      7942714      2467948 1 
   55800000  +1                             -5260   4104        -7226         4104     -8000944 1        -7226         4104      8000944      2241244 1 
   55900000  +1                             -5133   4298        -7099         4298     -8049276 1        -7099         4298      8049276      2014498 1 
